Date,Weather Type,Highest Temperature,Lowest Temperature,Wind Speed,Rain,Humidity,Cloud,Pressure
26/07/2015,Light rain shower,34,26,12,3,72,28,1011
27/07/2015,Light rain shower,34,27,7,4,70,27,1011
28/07/2015,Patchy rain possible,33,27,7,7,73,33,1011
29/07/2015,Moderate or heavy rain shower,33,27,5,17,75,36,1011
30/07/2015,Torrential rain shower,32,26,6,31,78,45,1011
31/07/2015,Light rain shower,32,25,11,6,73,36,1010
01/08/2015,Torrential rain shower,34,26,9,18,73,46,1010
02/08/2015,Light rain shower,32,26,8,12,76,55,1009
03/08/2015,Torrential rain shower,31,27,8,47,78,48,1009
04/08/2015,Moderate or heavy rain shower,32,26,13,5,75,35,1008
05/08/2015,Light rain shower,32,26,16,8,73,50,1007
06/08/2015,Moderate or heavy rain shower,31,26,17,24,78,50,1006
07/08/2015,Torrential rain shower,31,26,17,28,80,43,1006
08/08/2015,Torrential rain shower,32,25,16,11,80,60,1005
09/08/2015,Moderate or heavy rain shower,30,26,18,20,81,55,1005
10/08/2015,Torrential rain shower,32,25,13,17,79,49,1006
11/08/2015,Torrential rain shower,31,26,14,38,79,42,1008
12/08/2015,Moderate or heavy rain shower,33,26,11,22,80,38,1009
13/08/2015,Light rain shower,33,27,11,5,79,42,1009
14/08/2015,Moderate or heavy rain shower,33,27,11,8,79,28,1009
15/08/2015,Patchy light rain with thunder,33,27,8,9,77,34,1010
16/08/2015,Patchy light rain with thunder,33,27,8,13,76,26,1010
17/08/2015,Torrential rain shower,34,26,13,26,75,46,1010
18/08/2015,Moderate or heavy rain shower,34,26,9,3,73,30,1009
19/08/2015,Moderate or heavy rain shower,34,27,12,10,76,23,1008
20/08/2015,Moderate or heavy rain shower,33,26,13,13,77,33,1008
21/08/2015,Torrential rain shower,33,26,15,17,78,25,1008
22/08/2015,Moderate or heavy rain shower,33,26,17,12,77,35,1007
23/08/2015,Moderate or heavy rain shower,34,26,18,9,74,25,1007
24/08/2015,Torrential rain shower,33,26,16,32,77,50,1008
25/08/2015,Torrential rain shower,32,26,15,47,80,43,1008
26/08/2015,Moderate or heavy rain shower,32,26,14,19,81,66,1010
27/08/2015,Light rain shower,32,25,10,0,75,52,1010
28/08/2015,Patchy rain possible,33,27,7,2,73,32,1009
29/08/2015,Moderate or heavy rain shower,32,26,12,5,77,42,1009
30/08/2015,Moderate or heavy rain shower,33,26,12,9,75,34,1009
31/08/2015,Torrential rain shower,32,26,14,21,77,35,1010
01/09/2015,Moderate or heavy rain shower,31,26,11,7,78,55,1009
02/09/2015,Light rain shower,32,26,12,4,74,66,1009
03/09/2015,Moderate or heavy rain shower,34,26,10,9,75,35,1011
04/09/2015,Cloudy,33,27,9,2,72,41,1011
05/09/2015,Moderate or heavy rain shower,31,25,8,6,83,62,1008
06/09/2015,Moderate or heavy rain shower,31,25,8,5,84,63,1008
07/09/2015,Moderate or heavy rain shower,35,26,12,5,72,34,1009
08/09/2015,Moderate or heavy rain shower,31,27,8,10,79,51,1008
09/09/2015,Light rain shower,30,26,9,5,84,79,1009
10/09/2015,Light rain shower,32,26,10,6,78,50,1010
11/09/2015,Light rain shower,32,25,11,2,74,52,1010
12/09/2015,Torrential rain shower,33,26,14,24,77,49,1009
13/09/2015,Moderate or heavy rain shower,32,25,10,33,82,44,1009
14/09/2015,Moderate or heavy rain shower,31,26,16,39,83,40,1006
15/09/2015,Moderate or heavy rain shower,29,25,10,15,87,72,1006
16/09/2015,Light rain shower,29,25,15,5,85,77,1005
17/09/2015,Moderate or heavy rain shower,30,24,9,5,86,68,1008
18/09/2015,Moderate or heavy rain shower,31,24,8,4,85,62,1009
19/09/2015,Moderate or heavy rain shower,31,24,7,6,85,61,1008
20/09/2015,Moderate or heavy rain shower,31,25,7,4,85,56,1008
21/09/2015,Moderate or heavy rain shower,33,26,7,8,77,28,1008
22/09/2015,Moderate or heavy rain shower,33,26,10,5,78,28,1008
23/09/2015,Moderate or heavy rain shower,33,26,13,14,79,26,1009
24/09/2015,Moderate or heavy rain shower,32,26,15,11,78,29,1009
25/09/2015,Moderate or heavy rain shower,32,26,14,13,77,32,1008
26/09/2015,Moderate or heavy rain shower,32,26,13,14,79,35,1007
27/09/2015,Moderate or heavy rain shower,32,26,11,6,78,40,1007
28/09/2015,Torrential rain shower,32,26,8,30,81,46,1008
29/09/2015,Patchy rain possible,33,26,8,4,78,33,1008
30/09/2015,Light rain shower,33,26,10,3,77,26,1010
01/10/2015,Partly cloudy,33,26,9,1,74,35,1011
02/10/2015,Moderate or heavy rain shower,33,26,8,3,76,55,1011
03/10/2015,Light rain shower,32,26,11,9,80,57,1011
04/10/2015,Moderate or heavy rain shower,30,25,8,14,82,77,1012
05/10/2015,Overcast,31,25,6,6,79,71,1012
06/10/2015,Moderate or heavy rain shower,33,25,7,17,75,28,1011
07/10/2015,Moderate or heavy rain shower,33,26,6,17,77,29,1011
08/10/2015,Moderate or heavy rain shower,34,26,6,13,78,20,1011
09/10/2015,Moderate or heavy rain shower,33,26,9,6,80,28,1010
10/10/2015,Torrential rain shower,32,26,7,20,81,30,1011
11/10/2015,Patchy rain possible,33,26,5,7,76,25,1012
12/10/2015,Torrential rain shower,32,26,6,31,79,45,1012
13/10/2015,Patchy rain possible,33,26,9,12,77,26,1012
14/10/2015,Moderate or heavy rain shower,33,26,7,9,75,30,1011
15/10/2015,Moderate or heavy rain shower,33,26,6,17,77,26,1011
16/10/2015,Moderate or heavy rain shower,33,26,5,11,77,47,1010
17/10/2015,Patchy rain possible,33,26,6,4,74,37,1010
18/10/2015,Torrential rain shower,32,26,7,21,78,39,1011
19/10/2015,Moderate or heavy rain shower,31,26,8,23,80,48,1010
20/10/2015,Moderate or heavy rain shower,33,26,4,9,78,46,1009
21/10/2015,Torrential rain shower,33,26,5,23,78,40,1009
22/10/2015,Moderate or heavy rain shower,33,26,7,8,78,36,1010
23/10/2015,Moderate or heavy rain shower,31,25,11,13,79,37,1010
24/10/2015,Moderate or heavy rain shower,31,25,9,10,77,54,1010
25/10/2015,Patchy rain possible,32,25,9,1,74,50,1011
26/10/2015,Moderate or heavy rain shower,33,25,12,4,73,25,1011
27/10/2015,Patchy rain possible,33,25,12,0,73,14,1011
28/10/2015,Sunny,34,25,10,0,72,7,1012
29/10/2015,Patchy rain possible,33,26,9,0,72,16,1012
30/10/2015,Partly cloudy,34,26,8,0,69,23,1011
31/10/2015,Patchy rain possible,34,26,8,0,71,14,1012
01/11/2015,Moderate or heavy rain shower,33,26,9,6,73,22,1012
02/11/2015,Patchy rain possible,33,25,8,1,72,37,1011
03/11/2015,Moderate or heavy rain shower,34,25,8,10,72,25,1011
04/11/2015,Light rain shower,33,26,6,4,73,42,1010
05/11/2015,Moderate or heavy rain shower,31,26,8,16,81,68,1009
06/11/2015,Partly cloudy,32,25,15,0,79,49,1010
07/11/2015,Partly cloudy,34,25,9,0,73,21,1011
08/11/2015,Moderate or heavy rain shower,33,26,9,6,74,24,1011
09/11/2015,Partly cloudy,34,25,11,0,73,18,1010
10/11/2015,Patchy rain possible,34,26,10,0,71,18,1010
11/11/2015,Partly cloudy,34,26,9,0,69,23,1010
12/11/2015,Partly cloudy,34,26,13,0,67,18,1011
13/11/2015,Partly cloudy,34,25,13,0,72,20,1011
14/11/2015,Light rain shower,34,26,10,2,74,24,1010
15/11/2015,Sunny,34,25,11,0,72,8,1010
16/11/2015,Partly cloudy,34,25,9,0,71,17,1010
17/11/2015,Patchy rain possible,34,25,11,0,72,15,1010
18/11/2015,Patchy rain possible,34,25,12,2,73,17,1011
19/11/2015,Partly cloudy,34,25,11,0,68,18,1010
20/11/2015,Partly cloudy,34,26,10,0,65,20,1010
21/11/2015,Light rain shower,34,25,10,0,66,37,1009
22/11/2015,Light rain shower,33,25,9,4,71,41,1009
23/11/2015,Partly cloudy,33,25,8,1,69,28,1009
24/11/2015,Patchy rain possible,34,26,8,0,68,33,1009
25/11/2015,Light rain shower,33,26,7,3,72,27,1009
26/11/2015,Moderate or heavy rain shower,33,25,7,3,70,32,1010
27/11/2015,Cloudy,33,24,8,2,67,20,1010
28/11/2015,Partly cloudy,34,25,10,2,68,42,1012
29/11/2015,Light rain shower,34,26,8,2,68,33,1012
30/11/2015,Patchy rain possible,34,26,10,1,69,23,1012
01/12/2015,Partly cloudy,34,26,7,0,69,27,1011
02/12/2015,Light rain shower,33,26,9,1,71,18,1012
03/12/2015,Cloudy,34,26,10,0,67,30,1011
04/12/2015,Partly cloudy,33,27,13,0,59,21,1011
05/12/2015,Light rain shower,33,25,9,1,65,30,1011
06/12/2015,Cloudy,34,26,7,0,66,33,1011
07/12/2015,Moderate or heavy rain shower,34,25,9,6,68,34,1012
08/12/2015,Patchy rain possible,34,25,10,0,69,29,1011
09/12/2015,Torrential rain shower,34,26,5,13,73,47,1012
10/12/2015,Moderate or heavy rain shower,33,26,8,3,75,38,1011
11/12/2015,Moderate or heavy rain shower,33,26,9,4,76,33,1010
12/12/2015,Light rain shower,33,26,10,3,73,35,1010
13/12/2015,Partly cloudy,33,25,10,0,70,26,1011
14/12/2015,Sunny,35,25,9,0,68,10,1011
15/12/2015,Partly cloudy,34,25,10,0,67,11,1011
16/12/2015,Partly cloudy,32,25,5,0,67,22,1012
17/12/2015,Partly cloudy,32,24,11,0,60,18,1013
18/12/2015,Sunny,22,22,10,0,73,13,1014
19/12/2015,Patchy rain possible,30,22,7,0,74,57,1012
20/12/2015,Moderate rain at times,30,22,6,0,73,58,1011
21/12/2015,Moderate rain at times,28,23,7,5,81,71,1012
22/12/2015,Light rain shower,32,25,15,2,74,39,1013
23/12/2015,Sunny,33,25,17,0,69,13,1013
24/12/2015,Sunny,35,25,12,0,68,4,1012
25/12/2015,Sunny,33,25,10,0,69,11,1013
26/12/2015,Sunny,34,25,9,0,64,8,1013
27/12/2015,Sunny,35,26,11,0,58,3,1014
28/12/2015,Sunny,35,25,10,0,61,3,1015
29/12/2015,Patchy rain possible,30,22,6,0,72,45,1011
30/12/2015,Sunny,35,25,8,0,57,4,1014
31/12/2015,Partly cloudy,33,24,12,0,57,21,1014
01/01/2016,Sunny,34,23,7,0,57,8,1015
02/01/2016,Partly cloudy,34,24,8,0,62,27,1014
03/01/2016,Light rain shower,33,25,7,3,70,45,1014
04/01/2016,Patchy rain possible,30,24,5,0,74,52,1012
05/01/2016,Patchy rain possible,33,25,8,0,66,56,1012
06/01/2016,Partly cloudy,34,25,13,0,67,39,1014
07/01/2016,Cloudy,34,25,12,0,65,34,1014
08/01/2016,Partly cloudy,33,25,13,0,65,45,1013
09/01/2016,Partly cloudy,34,25,15,0,63,29,1013
10/01/2016,Partly cloudy,34,25,13,0,65,18,1013
11/01/2016,Partly cloudy,33,25,8,0,68,31,1013
12/01/2016,Partly cloudy,34,25,13,0,68,13,1012
13/01/2016,Partly cloudy,34,25,14,0,61,22,1011
14/01/2016,Partly cloudy,35,25,14,0,59,20,1011
15/01/2016,Partly cloudy,34,26,13,0,65,24,1010
16/01/2016,Patchy rain possible,34,25,12,1,69,22,1010
17/01/2016,Sunny,34,25,11,0,70,7,1010
18/01/2016,Sunny,35,25,12,0,70,11,1010
19/01/2016,Patchy rain possible,34,26,18,0,68,21,1011
20/01/2016,Sunny,35,26,15,0,63,6,1012
21/01/2016,Sunny,35,25,15,0,61,7,1012
22/01/2016,Partly cloudy,35,25,12,0,66,13,1013
23/01/2016,Partly cloudy,35,26,13,0,65,12,1013
24/01/2016,Cloudy,33,26,11,0,59,38,1015
25/01/2016,Partly cloudy,33,23,11,0,49,15,1015
26/01/2016,Partly cloudy,32,23,9,0,54,26,1014
27/01/2016,Partly cloudy,34,25,11,0,56,36,1013
28/01/2016,Partly cloudy,34,26,12,0,60,25,1012
29/01/2016,Partly cloudy,35,26,12,0,65,28,1012
30/01/2016,Partly cloudy,34,25,15,0,63,29,1012
31/01/2016,Partly cloudy,34,26,13,0,57,42,1011
01/02/2016,Partly cloudy,35,25,12,0,60,30,1011
02/02/2016,Sunny,35,26,10,0,56,20,1011
03/02/2016,Partly cloudy,35,26,9,0,54,39,1011
04/02/2016,Partly cloudy,35,26,7,0,53,21,1011
05/02/2016,Partly cloudy,35,26,10,0,57,30,1010
06/02/2016,Patchy rain possible,34,24,10,0,54,19,1012
07/02/2016,Sunny,34,21,12,0,50,5,1014
08/02/2016,Sunny,33,20,8,0,52,1,1014
09/02/2016,Sunny,34,22,8,0,56,3,1012
10/02/2016,Sunny,36,24,9,0,60,4,1012
11/02/2016,Sunny,36,24,11,0,62,7,1011
12/02/2016,Sunny,36,26,13,0,65,3,1011
13/02/2016,Partly cloudy,35,25,13,0,64,17,1012
14/02/2016,Partly cloudy,36,25,15,0,63,23,1012
15/02/2016,Partly cloudy,36,25,14,0,61,25,1013
16/02/2016,Sunny,35,25,13,0,53,15,1014
17/02/2016,Sunny,35,25,11,0,55,13,1014
18/02/2016,Sunny,35,25,13,0,55,8,1013
19/02/2016,Sunny,36,24,13,0,54,7,1013
20/02/2016,Sunny,36,24,15,0,52,6,1014
21/02/2016,Sunny,35,24,12,0,54,5,1014
22/02/2016,Sunny,36,24,12,0,61,10,1015
23/02/2016,Sunny,36,24,14,0,60,16,1014
24/02/2016,Sunny,35,25,12,0,49,16,1014
25/02/2016,Sunny,35,25,14,0,49,13,1015
26/02/2016,Partly cloudy,35,25,12,0,51,18,1015
27/02/2016,Partly cloudy,36,25,12,0,50,25,1014
28/02/2016,Partly cloudy,35,25,9,0,53,27,1015
01/03/2016,Sunny,36,24,8,0,50,10,1014
02/03/2016,Partly cloudy,35,25,11,0,54,13,1014
03/03/2016,Partly cloudy,35,25,11,0,54,22,1014
04/03/2016,Sunny,35,25,12,0,57,13,1012
05/03/2016,Sunny,37,25,14,0,59,9,1011
06/03/2016,Sunny,37,25,16,0,59,7,1012
07/03/2016,Sunny,35,25,16,0,63,6,1011
08/03/2016,Sunny,39,24,14,0,65,5,1010
09/03/2016,Sunny,37,25,13,0,66,9,1010
10/03/2016,Sunny,36,25,13,0,65,11,1012
11/03/2016,Cloudy,35,25,20,0,64,24,1012
12/03/2016,Cloudy,36,26,17,0,58,36,1011
13/03/2016,Cloudy,36,26,14,0,65,32,1012
14/03/2016,Sunny,36,25,15,0,66,15,1012
15/03/2016,Partly cloudy,36,26,17,0,63,29,1011
16/03/2016,Cloudy,35,26,15,0,66,31,1011
17/03/2016,Partly cloudy,34,26,15,0,66,35,1011
18/03/2016,Partly cloudy,36,25,17,0,64,9,1010
19/03/2016,Sunny,37,24,16,0,65,5,1010
20/03/2016,Partly cloudy,36,25,18,0,65,16,1011
21/03/2016,Partly cloudy,36,25,14,0,66,11,1010
22/03/2016,Partly cloudy,36,26,17,0,64,12,1009
23/03/2016,Partly cloudy,36,26,15,0,64,23,1010
24/03/2016,Partly cloudy,35,26,16,0,62,24,1012
25/03/2016,Sunny,37,26,19,0,59,18,1014
26/03/2016,Partly cloudy,36,26,14,0,56,30,1014
27/03/2016,Partly cloudy,36,26,15,0,52,37,1014
28/03/2016,Sunny,36,25,14,0,50,18,1014
29/03/2016,Sunny,36,25,16,0,54,11,1014
30/03/2016,Sunny,37,25,17,0,54,6,1014
31/03/2016,Sunny,37,25,17,0,62,8,1012
01/04/2016,Sunny,37,25,19,0,60,11,1011
02/04/2016,Sunny,36,26,18,0,62,14,1011
03/04/2016,Sunny,37,26,16,0,63,13,1011
04/04/2016,Patchy rain possible,36,26,14,0,63,32,1011
05/04/2016,Partly cloudy,36,26,16,0,63,23,1010
06/04/2016,Partly cloudy,36,26,15,0,62,21,1010
07/04/2016,Partly cloudy,37,26,16,0,62,23,1011
08/04/2016,Partly cloudy,36,26,16,0,64,26,1010
09/04/2016,Sunny,37,26,18,0,62,13,1010
10/04/2016,Sunny,38,26,12,0,57,14,1010
11/04/2016,Partly cloudy,37,28,15,0,60,18,1008
12/04/2016,Patchy rain possible,38,29,15,0,61,17,1008
13/04/2016,Moderate rain at times,34,27,11,1,63,63,1010
14/04/2016,Moderate rain at times,36,25,11,1,64,51,1009
15/04/2016,Moderate rain at times,35,26,10,1,65,63,1009
16/04/2016,Heavy rain at times,35,26,11,1,66,60,1009
17/04/2016,Moderate rain at times,35,26,10,1,66,62,1009
18/04/2016,Moderate or heavy rain shower,35,26,9,3,67,57,1009
19/04/2016,Moderate or heavy rain shower,34,26,10,2,68,62,1009
20/04/2016,Moderate or heavy rain shower,35,26,9,2,68,61,1008
21/04/2016,Partly cloudy,38,28,18,0,60,33,1010
22/04/2016,Partly cloudy,37,27,16,0,59,21,1009
23/04/2016,Cloudy,37,28,17,0,60,19,1009
24/04/2016,Partly cloudy,38,27,15,0,59,15,1008
25/04/2016,Cloudy,37,28,15,0,60,31,1009
26/04/2016,Partly cloudy,38,29,15,0,59,36,1009
27/04/2016,Patchy rain possible,38,29,13,3,59,24,1008
28/04/2016,Patchy rain possible,36,29,16,4,62,19,1008
29/04/2016,Moderate or heavy rain shower,36,29,12,7,63,27,1009
30/04/2016,Moderate or heavy rain shower,37,29,13,5,58,23,1009
01/05/2016,Light rain shower,36,29,13,2,58,42,1009
02/05/2016,Patchy rain possible,36,29,14,2,61,19,1009
03/05/2016,Patchy rain possible,38,29,14,0,60,18,1009
04/05/2016,Partly cloudy,38,30,14,0,59,29,1009
05/05/2016,Patchy rain possible,37,29,14,3,60,29,1009
06/05/2016,Moderate or heavy rain shower,37,29,13,4,63,23,1008
07/05/2016,Sunny,38,29,18,0,59,8,1008
08/05/2016,Patchy rain possible,37,29,18,1,62,27,1009
09/05/2016,Patchy rain possible,36,29,14,1,64,23,1009
10/05/2016,Patchy rain possible,36,29,13,0,61,33,1009
11/05/2016,Torrential rain shower,37,29,12,14,65,28,1007
12/05/2016,Patchy rain possible,36,28,12,5,67,28,1007
13/05/2016,Partly cloudy,36,28,12,0,63,26,1009
14/05/2016,Partly cloudy,38,28,11,0,64,41,1009
15/05/2016,Moderate or heavy rain shower,36,28,10,17,66,45,1009
16/05/2016,Moderate or heavy rain shower,36,28,7,8,65,43,1008
17/05/2016,Moderate or heavy rain shower,37,29,10,12,67,40,1008
18/05/2016,Moderate or heavy rain shower,34,28,10,11,69,64,1009
19/05/2016,Moderate or heavy rain shower,33,28,9,9,73,55,1008
20/05/2016,Moderate or heavy rain shower,33,26,8,6,77,58,1008
21/05/2016,Moderate or heavy rain shower,33,26,8,4,77,54,1008
22/05/2016,Moderate or heavy rain shower,33,28,12,13,74,61,1008
23/05/2016,Torrential rain shower,36,28,9,15,69,63,1008
24/05/2016,Torrential rain shower,33,27,17,15,76,48,1007
25/05/2016,Torrential rain shower,30,26,16,17,82,70,1007
26/05/2016,Light rain shower,34,27,18,2,70,54,1007
27/05/2016,Moderate or heavy rain shower,33,28,17,4,71,45,1009
28/05/2016,Moderate or heavy rain shower,28,27,9,13,84,41,1009
29/05/2016,Moderate or heavy rain shower,32,27,11,7,76,53,1008
30/05/2016,Light rain shower,33,27,9,0,77,50,1009
31/05/2016,Moderate or heavy rain shower,33,27,11,6,75,32,1010
01/06/2016,Moderate or heavy rain shower,33,26,7,3,78,50,1008
02/06/2016,Partly cloudy,34,27,9,0,74,33,1009
03/06/2016,Moderate or heavy rain shower,35,27,10,6,73,26,1010
04/06/2016,Moderate or heavy rain shower,34,27,10,8,74,37,1010
05/06/2016,Moderate or heavy rain shower,35,27,11,8,73,28,1009
06/06/2016,Torrential rain shower,35,27,9,20,74,31,1010
07/06/2016,Patchy light rain with thunder,33,27,10,29,81,42,1010
08/06/2016,Torrential rain shower,34,27,8,23,80,38,1009
09/06/2016,Light rain shower,34,27,9,2,74,48,1009
10/06/2016,Patchy rain possible,35,26,12,0,69,41,1009
11/06/2016,Torrential rain shower,35,28,11,26,71,34,1009
12/06/2016,Torrential rain shower,34,27,13,29,78,44,1009
13/06/2016,Torrential rain shower,33,26,12,33,81,50,1009
14/06/2016,Patchy light rain with thunder,33,26,12,14,79,42,1008
15/06/2016,Light rain shower,34,27,10,7,72,44,1007
16/06/2016,Moderate or heavy rain shower,30,26,10,4,77,55,1007
17/06/2016,Light rain shower,34,26,6,4,73,35,1008
18/06/2016,Patchy light rain with thunder,34,27,6,10,75,25,1009
19/06/2016,Moderate or heavy rain shower,32,26,8,9,81,47,1008
20/06/2016,Torrential rain shower,33,26,6,20,82,65,1008
21/06/2016,Light rain shower,32,26,6,6,81,43,1007
22/06/2016,Torrential rain shower,32,26,11,23,81,48,1008
23/06/2016,Torrential rain shower,31,25,9,22,83,79,1008
24/06/2016,Torrential rain shower,32,26,9,26,82,77,1008
25/06/2016,Moderate or heavy rain shower,32,26,8,23,82,61,1009
26/06/2016,Torrential rain shower,30,26,11,44,88,60,1009
27/06/2016,Light rain shower,27,25,12,19,89,91,1008
28/06/2016,Moderate or heavy rain shower,27,24,14,31,92,92,1008
29/06/2016,Moderate or heavy rain shower,29,25,12,17,86,59,1010
30/06/2016,Moderate or heavy rain shower,31,25,8,13,82,27,1010
01/07/2016,Light rain shower,32,26,9,1,80,30,1009
02/07/2016,Patchy rain possible,32,26,9,3,80,27,1010
03/07/2016,Partly cloudy,33,26,8,0,74,43,1010
04/07/2016,Light rain shower,34,26,11,1,73,33,1009
05/07/2016,Moderate or heavy rain shower,34,26,10,3,77,42,1007
06/07/2016,Moderate or heavy rain shower,31,26,12,6,81,64,1008
07/07/2016,Moderate or heavy rain shower,33,25,12,5,77,57,1007
08/07/2016,Torrential rain shower,33,26,15,16,77,41,1008
09/07/2016,Light rain shower,32,25,17,4,74,51,1008
10/07/2016,Torrential rain shower,32,26,17,24,76,46,1007
11/07/2016,Torrential rain shower,31,25,14,38,81,59,1008
12/07/2016,Torrential rain shower,32,26,11,27,82,38,1008
13/07/2016,Moderate or heavy rain shower,33,25,10,11,81,38,1007
14/07/2016,Moderate or heavy rain shower,32,26,10,11,82,26,1008
15/07/2016,Patchy light rain with thunder,33,26,7,10,80,25,1008
16/07/2016,Moderate or heavy rain shower,33,26,7,3,79,22,1009
17/07/2016,Patchy light rain with thunder,34,26,7,10,79,22,1009
18/07/2016,Moderate or heavy rain shower,30,25,10,5,84,49,1008
19/07/2016,Moderate rain at times,30,24,10,2,86,68,1008
20/07/2016,Moderate or heavy rain shower,30,24,9,3,85,66,1008
21/07/2016,Moderate or heavy rain shower,30,24,10,3,86,62,1008
22/07/2016,Heavy rain at times,30,24,10,4,86,61,1008
23/07/2016,Moderate or heavy rain shower,30,25,12,4,85,59,1007
24/07/2016,Moderate or heavy rain shower,30,24,11,5,84,60,1007
25/07/2016,Moderate or heavy rain shower,29,24,11,4,85,61,1008
26/07/2016,Moderate or heavy rain shower,31,24,10,3,84,57,1008
27/07/2016,Moderate or heavy rain shower,30,24,10,4,85,65,1008
28/07/2016,Light rain shower,32,26,12,5,79,58,1008
29/07/2016,Torrential rain shower,32,26,10,24,80,58,1008
30/07/2016,Moderate or heavy rain shower,33,25,10,7,77,32,1008
31/07/2016,Patchy rain possible,32,26,14,4,75,32,1007
01/08/2016,Moderate or heavy rain shower,33,26,12,15,76,31,1005
02/08/2016,Torrential rain shower,32,26,14,41,82,43,1005
03/08/2016,Moderate or heavy rain shower,31,25,16,16,84,60,1005
04/08/2016,Torrential rain shower,30,25,13,15,83,65,1007
05/08/2016,Moderate or heavy rain shower,32,25,11,11,80,50,1009
06/08/2016,Torrential rain shower,32,25,12,24,80,37,1008
07/08/2016,Moderate or heavy rain shower,32,25,17,8,78,52,1008
08/08/2016,Moderate or heavy rain shower,33,25,17,6,74,47,1009
09/08/2016,Torrential rain shower,33,25,14,20,77,30,1008
10/08/2016,Torrential rain shower,33,26,16,17,77,42,1007
11/08/2016,Moderate or heavy rain shower,32,26,17,19,80,48,1007
12/08/2016,Patchy light rain with thunder,33,26,16,27,81,32,1007
13/08/2016,Moderate or heavy rain shower,32,26,18,14,80,35,1007
14/08/2016,Moderate or heavy rain shower,32,26,19,8,79,33,1006
15/08/2016,Moderate or heavy rain shower,32,26,19,14,79,39,1006
16/08/2016,Moderate or heavy rain shower,33,26,18,7,79,39,1006
17/08/2016,Moderate or heavy rain shower,32,26,18,8,78,35,1006
18/08/2016,Moderate or heavy rain shower,33,26,20,4,76,32,1005
19/08/2016,Moderate or heavy rain shower,32,26,19,4,76,29,1005
20/08/2016,Moderate or heavy rain shower,32,26,12,13,78,26,1007
21/08/2016,Light rain shower,34,26,11,1,76,44,1006
22/08/2016,Moderate or heavy rain shower,34,26,12,7,76,45,1006
23/08/2016,Moderate or heavy rain shower,33,26,11,15,80,44,1005
24/08/2016,Torrential rain shower,33,26,11,27,81,46,1004
25/08/2016,Light rain shower,33,26,11,5,79,48,1006
26/08/2016,Moderate or heavy rain shower,33,27,9,11,78,39,1007
27/08/2016,Moderate or heavy rain shower,34,27,9,8,77,35,1009
28/08/2016,Moderate or heavy rain shower,34,27,7,9,79,38,1008
29/08/2016,Moderate or heavy rain shower,32,27,9,19,82,43,1008
30/08/2016,Light rain shower,32,26,7,6,81,32,1009
31/08/2016,Moderate or heavy rain shower,33,27,11,8,75,37,1010
01/09/2016,Thundery outbreaks possible,34,27,9,3,73,27,1009
02/09/2016,Torrential rain shower,34,27,14,14,75,35,1008
03/09/2016,Moderate or heavy rain shower,33,25,14,7,75,25,1008
04/09/2016,Patchy rain possible,34,26,13,1,75,23,1008
05/09/2016,Torrential rain shower,34,26,12,14,76,34,1008
06/09/2016,Torrential rain shower,32,26,12,23,81,38,1008
07/09/2016,Moderate or heavy rain shower,32,25,12,12,82,45,1009
08/09/2016,Moderate or heavy rain shower,32,26,12,11,80,44,1010
09/09/2016,Moderate or heavy rain shower,32,25,11,5,80,32,1010
10/09/2016,Torrential rain shower,32,25,12,18,82,37,1008
11/09/2016,Torrential rain shower,31,26,11,26,85,87,1007
12/09/2016,Moderate or heavy rain shower,27,24,13,53,91,80,1007
13/09/2016,Moderate or heavy rain shower,30,24,14,14,84,66,1008
14/09/2016,Light rain shower,32,25,14,5,79,46,1009
15/09/2016,Light rain shower,33,25,13,3,76,45,1008
16/09/2016,Torrential rain shower,32,25,12,18,79,46,1007
17/09/2016,Torrential rain shower,32,25,9,13,80,45,1007
18/09/2016,Light rain shower,32,26,9,11,83,44,1007
19/09/2016,Torrential rain shower,32,26,7,23,83,40,1007
20/09/2016,Torrential rain shower,33,26,5,18,82,49,1007
21/09/2016,Torrential rain shower,33,26,4,45,82,53,1008
22/09/2016,Light rain shower,32,26,8,14,81,37,1007
23/09/2016,Torrential rain shower,31,25,8,31,86,58,1007
24/09/2016,Patchy light rain with thunder,32,25,8,3,83,37,1007
25/09/2016,Moderate or heavy rain shower,32,25,7,5,82,48,1007
26/09/2016,Torrential rain shower,32,26,8,23,83,46,1008
27/09/2016,Torrential rain shower,32,25,6,28,84,49,1007
28/09/2016,Moderate or heavy rain shower,31,26,5,8,84,65,1007
29/09/2016,Torrential rain shower,30,25,9,33,86,64,1007
30/09/2016,Torrential rain shower,31,25,8,35,83,45,1007
01/10/2016,Patchy light rain with thunder,31,26,8,21,84,45,1008
02/10/2016,Torrential rain shower,32,26,5,31,83,38,1008
03/10/2016,Moderate or heavy rain shower,32,26,7,18,84,56,1007
04/10/2016,Moderate or heavy rain shower,32,25,8,11,84,40,1007
05/10/2016,Torrential rain shower,31,26,8,18,86,58,1007
06/10/2016,Torrential rain shower,31,25,10,23,86,80,1008
07/10/2016,Torrential rain shower,30,25,8,42,88,67,1008
08/10/2016,Moderate or heavy rain shower,31,25,9,15,84,61,1009
09/10/2016,Torrential rain shower,31,25,7,24,84,46,1008
10/10/2016,Torrential rain shower,31,25,4,47,87,40,1007
11/10/2016,Torrential rain shower,30,25,3,55,88,43,1007
12/10/2016,Torrential rain shower,31,25,6,38,87,63,1007
13/10/2016,Torrential rain shower,31,25,7,14,86,57,1006
